population,group_axis,group_value,n_total,n_candidate,raw_rate,shrunk_rate,ci_low,ci_high,fisher_p,q_value,fleet_rate,population_n,small_population_warning,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
FW_CORE,batt_fru,5B11M37553,23,0,0.0,0.0015,0.0,0.017,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_fru,5B11H56383,23,0,0.0,0.0015,0.0,0.017,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_fru,5B11M90097,23,0,0.0,0.0015,0.0,0.017,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_fru,5B11M90100,25,0,0.0,0.0014,0.0,0.016,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_fru,5B10W13973,30,0,0.0,0.0012,0.0,0.0139,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_vendor,Sunwoda,203,3,0.0148,0.012,0.0027,0.0278,0.02127,0.14892,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_vendor,LG,18,0,0.0,0.0033,0.0,0.0209,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_vendor,ATL,28,0,0.0,0.003,0.0,0.0188,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_vendor,COSMX,40,0,0.0,0.0026,0.0,0.0168,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_vendor,BYD,85,0,0.0,0.0019,0.0,0.012,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_vendor,Celxpert,130,0,0.0,0.0015,0.0,0.0093,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,batt_vendor,SMP,226,0,0.0,0.001,0.0,0.0063,1.0,1.0,0.0041,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Carbon Gen 11,10,2,0.2,0.1229,0.0168,0.3126,0.00156,0.08111,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Carbon Gen 10,31,2,0.0645,0.0543,0.007,0.1448,0.01523,0.39596,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14s Gen 4,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14 Gen 2i,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X9-15 Gen 1,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad L16 Gen 2,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T16 Gen 2,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X13 Gen 5,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14s 2-in-1 Gen 2,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P1 Gen 9,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P14s Gen 5,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P16 Gen 2,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Fold 16 Gen 1,5,0,0.0,0.0035,0.0,0.0414,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14s 2-in-1 Gen 1,6,0,0.0,0.0032,0.0,0.038,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T1g Gen 8,6,0,0.0,0.0032,0.0,0.038,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad Z13 Gen 2,6,0,0.0,0.0032,0.0,0.038,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14 Gen 1,6,0,0.0,0.0032,0.0,0.038,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P16v Gen 1,6,0,0.0,0.0032,0.0,0.038,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P14s Gen 6,6,0,0.0,0.0032,0.0,0.038,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X12 Detachable Gen 2,6,0,0.0,0.0032,0.0,0.038,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14s Gen 5,7,0,0.0,0.003,0.0,0.0352,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X13 2-in-1 Gen 5,7,0,0.0,0.003,0.0,0.0352,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X13 Gen 4,7,0,0.0,0.003,0.0,0.0352,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X13 Gen 6,7,0,0.0,0.003,0.0,0.0352,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14s Gen 6 Qualcomm,7,0,0.0,0.003,0.0,0.0352,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P14s Gen 7 AMD,7,0,0.0,0.003,0.0,0.0352,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P16 Gen 3,7,0,0.0,0.003,0.0,0.0352,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad L16 Gen 1,8,0,0.0,0.0028,0.0,0.0327,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Yoga Gen 6,8,0,0.0,0.0028,0.0,0.0327,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14 Gen 4,8,0,0.0,0.0028,0.0,0.0327,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad L14 Gen 5,8,0,0.0,0.0028,0.0,0.0327,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad L13 Gen 6,8,0,0.0,0.0028,0.0,0.0327,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T16 Gen 4,9,0,0.0,0.0026,0.0,0.0306,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14s Gen 3,9,0,0.0,0.0026,0.0,0.0306,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P1 Gen 6,10,0,0.0,0.0025,0.0,0.0287,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T16 Gen 5,10,0,0.0,0.0025,0.0,0.0287,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14 Gen 5,10,0,0.0,0.0025,0.0,0.0287,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14 Gen 7,12,0,0.0,0.0022,0.0,0.0256,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14 Gen 6,13,0,0.0,0.0021,0.0,0.0243,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P1 Gen 7,13,0,0.0,0.0021,0.0,0.0243,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Yoga Gen 8,13,0,0.0,0.0021,0.0,0.0243,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad P1 Gen 8,14,0,0.0,0.002,0.0,0.0231,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Yoga Gen 7,15,0,0.0,0.0019,0.0,0.022,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Carbon Gen 9,16,0,0.0,0.0018,0.0,0.021,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X9-14 Gen 1,23,0,0.0,0.0014,0.0,0.016,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 2-in-1 Gen 9,22,0,0.0,0.0014,0.0,0.0166,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Carbon Gen 14,26,0,0.0,0.0013,0.0,0.0145,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 2-in-1 Gen 11,24,0,0.0,0.0013,0.0,0.0155,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 2-in-1 Gen 10,25,0,0.0,0.0013,0.0,0.015,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Carbon Gen 12,43,0,0.0,0.0008,0.0,0.0095,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad T14s Gen 6,54,0,0.0,0.0007,0.0,0.0078,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE,device_model,ThinkPad X1 Carbon Gen 13,57,0,0.0,0.0006,0.0,0.0074,1.0,1.0,0.0066,5,True,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B10W13975,26,9,0.3462,0.3076,0.1589,0.4805,1e-05,0.00029,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90056,10,4,0.4,0.3019,0.1015,0.5555,0.00185,0.0408,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11K07737,7,2,0.2857,0.203,0.0337,0.4718,0.06146,0.67611,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90051,8,2,0.25,0.1862,0.0305,0.4382,0.07887,0.69402,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B10W13973,30,5,0.1667,0.154,0.0554,0.2908,0.02899,0.42513,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B10W51875,5,1,0.2,0.1375,0.0074,0.4103,0.26781,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56407,6,1,0.1667,0.1238,0.0065,0.3743,0.31225,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90135,8,1,0.125,0.1033,0.0053,0.3182,0.39336,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90129,10,1,0.1,0.0886,0.0045,0.2766,0.46509,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B10W13974,19,1,0.0526,0.054,0.0027,0.1738,0.69774,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90098,19,1,0.0526,0.054,0.0027,0.1738,0.69774,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90162,20,1,0.05,0.0518,0.0025,0.1669,0.71644,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56383,23,1,0.0435,0.046,0.0023,0.1491,0.76603,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90100,25,1,0.04,0.0429,0.0021,0.1392,0.79426,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56406,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90164,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56412,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90171,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90125,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90106,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B10W51883,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56397,5,0,0.0,0.0271,0.0,0.1821,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90169,6,0,0.0,0.0244,0.0,0.1646,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,L24B4PE2,6,0,0.0,0.0244,0.0,0.1646,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,LNV-5B11M90101@,6,0,0.0,0.0244,0.0,0.1646,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56401,6,0,0.0,0.0244,0.0,0.1646,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90105,7,0,0.0,0.0222,0.0,0.1501,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,LNV-5B11M90101,7,0,0.0,0.0222,0.0,0.1501,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90121,7,0,0.0,0.0222,0.0,0.1501,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56402,7,0,0.0,0.0222,0.0,0.1501,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,LNV-5B11M90102,8,0,0.0,0.0203,0.0,0.1379,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90167,8,0,0.0,0.0203,0.0,0.1379,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M37552,10,0,0.0,0.0174,0.0,0.1187,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56385,10,0,0.0,0.0174,0.0,0.1187,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90163,12,0,0.0,0.0153,0.0,0.1042,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90161,13,0,0.0,0.0144,0.0,0.0981,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90099,14,0,0.0,0.0136,0.0,0.0928,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56386,14,0,0.0,0.0136,0.0,0.0928,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,LNV-5B11H56404,14,0,0.0,0.0136,0.0,0.0928,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90160,15,0,0.0,0.0129,0.0,0.088,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11H56384,19,0,0.0,0.0106,0.0,0.0729,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,LNV-5B11H56403,22,0,0.0,0.0094,0.0,0.0646,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M37553,23,0,0.0,0.0091,0.0,0.0622,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_fru,5B11M90097,23,0,0.0,0.0091,0.0,0.0622,1.0,1.0,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_vendor,LG,18,4,0.2222,0.1035,0.0432,0.1859,0.0189,0.13232,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_vendor,COSMX,40,3,0.075,0.0669,0.0252,0.1267,0.43911,0.79542,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_vendor,SMP,226,15,0.0664,0.0653,0.0393,0.0972,0.37746,0.79542,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_vendor,Sunwoda,203,13,0.064,0.0633,0.0367,0.0964,0.45453,0.79542,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_vendor,BYD,85,4,0.0471,0.0519,0.0212,0.0951,0.77785,0.96889,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_vendor,ATL,28,1,0.0357,0.0514,0.0143,0.1101,0.83048,0.96889,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,batt_vendor,Celxpert,130,4,0.0308,0.0389,0.0158,0.0716,0.96988,0.96988,0.0603,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X1 Yoga Gen 7,15,5,0.3333,0.2601,0.0993,0.4653,0.00159,0.08277,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X1 Carbon Gen 11,10,3,0.3,0.2146,0.0554,0.4433,0.02134,0.36984,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X13 2-in-1 Gen 5,7,2,0.2857,0.1858,0.0315,0.4343,0.06821,0.75672,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X1 Carbon Gen 10,31,6,0.1935,0.1732,0.0703,0.3099,0.01066,0.27712,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X1 Yoga Gen 6,8,2,0.25,0.1719,0.0288,0.4059,0.08731,0.75672,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X1 Carbon Gen 9,16,3,0.1875,0.1544,0.0384,0.3307,0.07598,0.75672,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad P1 Gen 6,10,2,0.2,0.1496,0.0247,0.3588,0.12941,0.96133,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X1 Yoga Gen 8,13,2,0.1538,0.1252,0.0203,0.3054,0.19896,1.0,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad T14s 2-in-1 Gen 1,6,1,0.1667,0.1143,0.0066,0.3431,0.32774,1.0,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad X13 Gen 6,7,1,0.1429,0.105,0.006,0.318,0.371,1.0,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad T14s Gen 5,7,1,0.1429,0.105,0.006,0.318,0.371,1.0,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad P16 Gen 3,7,1,0.1429,0.105,0.006,0.318,0.371,1.0,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
FW_CORE+FW_WATCH,device_model,ThinkPad L14 Gen 5,8,1,0.125,0.0972,0.0055,0.2963,0.41152,1.0,0.0638,48,False,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
