user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
COLIN_cdorner,2026-05-12,2026-04-12 23:59:59.999999999,2026-05-12 23:59:59.999999999,566,29.174,0.5,3.909,66.568,23,12,4,0,0,0,0,False,WINDOW_QUALITY_OK,20.0,27.0,7.0,7.198,0.6929,0.0672,0.3071,20.0,80.0,60.0,51.25,79.0,80.0,0.0,0.0,0.0,0.0,0.0,160,185,80,99730.0,99620.0,99620.0,99730.0,110.0,7,0,0.0,,,99.83,99.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-12 23:59:59.999999999,2025-10-13 15:02:56,2026-05-12 12:27:16,211.373,True,99900.0,2025-10-13 15:02:56,1.0,211.373,26.0,False,99620.0,2026-04-30 14:50:28,27.0,12.382,0.0,True,18,20.0,True,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0.5,0,-0.69315,0.301,0.301,211.373,26.0,1,0,0,0.301,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=211 days_any=12 cyc_eff=26 hq_nr=0 total_nr=1 cens=0 lg_opp=3 opp=4 norm_anom=0.30 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.30, 1 no_response since last effective change (211d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
LAPTOP-7CFQ50BM_Carl,2025-03-14,2025-02-12 23:59:59.999999999,2025-03-14 23:59:59.999999999,24,25.206,0.262,0.5,598.895,1,1,1,0,0,0,0,False,WINDOW_QUALITY_OK,181.0,182.0,1.0,1.19,0.5515,0.5515,0.4485,1.0,69.0,68.0,1.9,28.0,52.5,0.4071,0.4974,0.0,0.0,0.0,9,9,5,52640.0,52640.0,52640.0,52640.0,0.0,0,0,0.0,,,92.3,92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-03-14 23:59:59.999999999,2024-01-09 17:21:44,2025-03-14 20:10:38,430.277,True,52690.0,2024-12-26 16:45:38,178.0,78.302,4.0,False,52640.0,2025-01-10 12:22:04,181.0,63.485,1.0,False,2,30.0,True,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0.5,0,-0.69315,0.301,0.301,78.302,4.0,1,1,0,0.301,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=78 days_any=63 cyc_eff=4 hq_nr=0 total_nr=1 cens=0 lg_opp=1 opp=4 norm_anom=0.30 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.30, 1 no_response since last effective change (78d ago).",,True,False,True,True,False,False,False,True,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
PCHEN23-1000044_pchen23,2026-05-27,2026-04-27 23:59:59.999999999,2026-05-27 23:59:59.999999999,1104,29.622,0.5,0.5,94.532,5,5,1,0,0,0,0,False,WINDOW_QUALITY_OK,13.0,14.0,1.0,1.013,0.9591,0.2071,0.0409,2.0,100.0,98.0,95.0,97.0,100.0,0.0047,0.0056,0.9782,0.9704,0.9491,13,21,7,46270.0,46250.0,46250.0,46270.0,20.0,1,0,0.0,,,102.82,102.78,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-27 23:59:59.999999999,2026-03-04 15:11:54,2026-05-27 15:17:47,84.367,True,46350.0,2026-03-23 13:34:23,8.0,65.434,6.0,False,46250.0,2026-05-05 13:01:47,14.0,22.457,0.0,True,6,20.0,True,0,1,4,0,1,1,0,0,1,3,0,1,1,0,0,0,4,0,0.451,0,-0.59962,0.2604,0.2604,65.434,6.0,1,1,0,0.2604,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=65 days_any=22 cyc_eff=6 hq_nr=0 total_nr=1 cens=0 lg_opp=4 opp=9 norm_anom=0.26 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.26, 1 no_response since last effective change (65d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
WANGTC3-F4210KH_wangtc3,2025-06-10,2025-05-11 23:59:59.999999999,2025-06-10 23:59:59.999999999,438,29.031,0.5,5.438,60.406,18,8,5,0,0,0,0,False,WINDOW_QUALITY_OK,167.0,177.0,10.0,10.334,0.8345,0.2222,0.1655,6.0,100.0,94.0,19.0,97.0,100.0,0.0017,0.0503,0.8844,0.8544,0.7418,47,92,24,48760.0,48760.0,48760.0,48760.0,0.0,0,0,0.0,,,85.54,85.54,0,6,0,0,6,0,4,0,0,4,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-06-10 23:59:59.999999999,2023-02-09 13:57:03,2025-06-10 10:31:49,852.419,True,48740.0,2025-03-01 12:10:32,147.0,101.493,30.0,False,48760.0,2025-05-05 15:03:47,165.0,36.372,12.0,True,1,20.0,True,0,1,17,0,1,1,0,0,0,5,0,0,0,0,0,0,17,0,0.4407,0,-0.58107,0.2524,0.2524,101.493,30.0,1,0,0,0.2524,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=101 days_any=36 cyc_eff=30 hq_nr=0 total_nr=1 cens=0 lg_opp=17 opp=23 norm_anom=0.25 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.25, 1 no_response since last effective change (101d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
LAPTOP-Q6HOEUNN_tyler,2024-06-25,2024-05-26 23:59:59.999999999,2024-06-25 23:59:59.999999999,177,28.079,0.5,10.921,129.848,22,7,4,0,0,0,0,False,WINDOW_QUALITY_OK,64.0,71.0,7.0,7.479,0.576,0.1563,0.424,17.0,100.0,83.0,22.4,94.0,100.0,0.0,0.033,0.6874,0.6011,0.4706,31,43,16,50280.0,50280.0,50280.0,50280.0,0.0,0,0,0.0,,,88.13,88.13,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0.4303,0,1,1,0.569677,0.2444,0.74929,0.76293,0.2835,0,1,1,0.716495,0.1448,0.65823,2024-06-25 23:59:59.999999999,2023-05-02 09:13:46,2024-06-25 10:27:13,420.615,True,50310.0,2024-02-06 09:19:36,47.0,140.611,24.0,False,50280.0,2024-03-22 09:49:15,55.0,95.591,16.0,False,1,30.0,True,0,1,6,0,1,1,0,0,0,3,0,0,0,0,0,0,6,0,0.4303,0,-0.56269,0.2444,0.2444,140.611,24.0,1,0,0,0.2444,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=141 days_any=96 cyc_eff=24 hq_nr=0 total_nr=1 cens=0 lg_opp=6 opp=10 norm_anom=0.24 conf_p=0.749 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.24, 1 no_response since last effective change (140d ago).",,True,False,True,True,False,False,False,False,24,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
TRICHARDSON-GP9_trichardson,2025-05-12,2025-04-12 23:59:59.999999999,2025-05-12 23:59:59.999999999,200,28.109,0.5,15.756,265.341,16,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,136.0,140.0,4.0,4.269,0.8705,0.0949,0.1285,32.0,100.0,68.0,67.8,98.0,100.0,0.0,0.0,0.956,0.9436,0.7411,24,37,11,87520.0,87480.0,87480.0,87520.0,40.0,3,0,0.0,,,97.23,97.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-05-12 23:59:59.999999999,2023-07-21 11:53:27,2025-05-12 11:32:15,661.505,True,87940.0,2024-07-09 09:36:13,88.0,307.6,52.0,False,87480.0,2025-05-12 11:32:15,140.0,0.519,0.0,True,45,20.0,True,0,1,10,0,1,1,0,0,1,9,0,1,1,0,0,0,10,0,0.4303,0,-0.56269,0.2444,0.2444,307.6,52.0,1,1,0,0.2444,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble;large_gap_dominant,days_eff=308 days_any=1 cyc_eff=52 hq_nr=0 total_nr=1 cens=0 lg_opp=10 opp=21 norm_anom=0.24 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.24, 1 no_response since last effective change (307d ago).",,True,True,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
LAPTOP-VHFOHP1Q_Neal,2026-04-24,2026-03-25 23:59:59.999999999,2026-04-24 23:59:59.999999999,1067,29.377,0.5,0.5,63.799,7,6,3,0,0,0,0,False,WINDOW_QUALITY_OK,43.0,47.0,4.0,4.085,0.9488,0.0237,0.0512,45.0,100.0,55.0,89.0,100.0,100.0,0.0,0.0,0.9739,0.9569,0.9324,52,82,26,50290.0,50230.0,50230.0,50290.0,60.0,4,0,0.0,,,91.94,91.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-04-24 23:59:59.999999999,2025-07-08 00:39:06,2026-04-24 09:23:22,290.973,True,50590.0,2025-11-11 09:41:12,24.0,164.596,23.0,False,50230.0,2026-04-24 09:23:22,47.0,0.609,0.0,True,23,20.0,True,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.3841,0,-0.48464,0.2105,0.2105,164.596,23.0,1,0,0,0.2105,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble;large_gap_dominant,days_eff=165 days_any=1 cyc_eff=23 hq_nr=1 total_nr=1 cens=0 lg_opp=1 opp=3 norm_anom=0.21 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.21, 1 no_response since last effective change (164d ago).",,True,True,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
T14S2IN1_robbiet,2025-08-11,2025-07-12 23:59:59.999999999,2025-08-11 23:59:59.999999999,268,28.26,0.5,15.284,43.851,30,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,20.0,28.0,8.0,8.492,0.2905,0.1401,0.7095,19.0,100.0,81.0,29.0,87.0,100.0,0.0,0.0022,0.5721,0.3732,0.2069,72,88,37,57710.0,57430.0,57430.0,57710.0,280.0,8,0,0.0,,,99.5,99.02,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-08-11 23:59:59.999999999,2025-05-13 20:07:00,2025-08-11 14:43:08,90.162,True,58380.0,2025-05-16 09:43:23,1.0,87.595,27.0,False,57430.0,2025-08-11 09:53:53,28.0,0.588,0.0,True,27,40.0,True,0,1,4,0,1,1,0,0,1,1,0,1,1,0,0,0,4,0,0.3841,0,-0.48464,0.2105,0.2105,87.595,27.0,1,1,0,0.2105,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=88 days_any=1 cyc_eff=27 hq_nr=0 total_nr=1 cens=0 lg_opp=4 opp=7 norm_anom=0.21 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.21, 1 no_response since last effective change (87d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
AH-PF2PXA6R_ah,2026-02-11,2026-01-12 23:59:59.999999999,2026-02-11 23:59:59.999999999,1462,29.181,0.5,0.5,6.753,1,0,0,0,0,0,0,False,WINDOW_QUALITY_OK,66.0,70.0,4.0,4.112,0.9468,0.0775,0.0532,57.0,100.0,43.0,88.0,100.0,100.0,0.0,0.0,0.9801,0.9424,0.9047,82,97,41,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-02-11 23:59:59.999999999,2025-03-03 16:22:07,2026-02-11 15:22:54,345.318,True,57570.0,2025-03-11 17:00:03,4.0,337.292,66.0,False,57570.0,2025-03-11 17:00:03,4.0,337.292,66.0,False,0,0.0,False,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.335,0,-0.40799,0.1772,0.1772,337.292,66.0,1,0,0,0.1772,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;large_gap_dominant,days_eff=337 days_any=337 cyc_eff=66 hq_nr=1 total_nr=1 cens=0 lg_opp=1 opp=3 norm_anom=0.18 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.18, 1 no_response since last effective change (337d ago).",,True,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
AIII1-PW0J2TQF_aiii1,2026-01-28,2025-12-29 23:59:59.999999999,2026-01-28 23:59:59.999999999,296,28.821,0.5,8.303,236.495,17,11,5,0,0,0,0,False,WINDOW_QUALITY_OK,44.0,49.0,5.0,5.205,0.6906,0.0676,0.3094,15.0,80.0,65.0,32.0,75.0,79.0,0.0,0.0185,0.0,0.0,0.0,56,65,28,54210.0,54130.0,54130.0,54210.0,80.0,5,0,0.0,,,99.01,98.87,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-01-28 23:59:59.999999999,2025-08-20 11:34:54,2026-01-28 11:18:45,161.517,True,54760.0,2025-08-20 11:34:54,2.0,161.517,47.0,False,54130.0,2026-01-28 09:48:45,49.0,0.591,0.0,True,40,20.0,True,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0.335,0,-0.40799,0.1772,0.1772,161.517,47.0,1,0,0,0.1772,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=162 days_any=1 cyc_eff=47 hq_nr=0 total_nr=1 cens=0 lg_opp=9 opp=10 norm_anom=0.18 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.18, 1 no_response since last effective change (161d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
ATOKYO-PF3TQD0N_atokyo,2024-07-16,2024-06-16 23:59:59.999999999,2024-07-16 23:59:59.999999999,922,29.448,0.344,2.136,42.147,33,4,1,0,0,0,0,False,WINDOW_QUALITY_OK,228.0,249.0,21.0,21.393,0.5645,0.2494,0.4355,44.0,100.0,56.0,66.0,96.0,100.0,0.0,0.0,0.8771,0.7306,0.5465,324,417,162,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-07-16 23:59:59.999999999,2023-02-06 09:32:53,2024-07-16 10:49:35,526.602,True,57570.0,2023-02-06 09:32:53,77.0,526.602,172.0,False,57570.0,2023-02-06 09:32:53,77.0,526.602,172.0,False,0,0.0,False,1,0,7,1,0,1,0,0,0,2,0,0,0,0,1,0,7,0,0.3144,0,-0.3775,0.1639,0.1639,526.602,172.0,1,0,0,0.1639,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;large_gap_dominant,days_eff=527 days_any=527 cyc_eff=172 hq_nr=1 total_nr=1 cens=0 lg_opp=7 opp=10 norm_anom=0.16 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.16, 1 no_response since last effective change (526d ago).",,True,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
DWATTS-PF627DJB_dwatts,2026-04-24,2026-03-25 23:59:59.999999999,2026-04-24 23:59:59.999999999,1434,29.558,0.5,0.5,7.28,1,0,0,0,0,0,0,False,WINDOW_QUALITY_OK,12.0,16.0,4.0,4.06,0.9275,0.048,0.0725,37.0,100.0,63.0,88.0,97.0,100.0,0.0,0.0,0.9693,0.9508,0.8892,74,94,37,59910.0,59860.0,59860.0,59910.0,50.0,4,0,0.0,,,99.85,99.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-04-24 23:59:59.999999999,2026-01-30 11:50:23,2026-04-24 13:30:53,84.507,True,60000.0,2026-01-30 11:50:23,1.0,84.507,15.0,False,59860.0,2026-04-13 20:22:30,16.0,11.151,0.0,True,12,20.0,True,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.3144,0,-0.3775,0.1639,0.1639,84.507,15.0,1,1,0,0.1639,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=85 days_any=11 cyc_eff=15 hq_nr=0 total_nr=1 cens=0 lg_opp=0 opp=2 norm_anom=0.16 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.16, 1 no_response since last effective change (84d ago).",,True,False,True,False,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
JNUNEZ5-W05SG98_jnunez5,2024-07-18,2024-06-18 23:59:59.999999999,2024-07-18 23:59:59.999999999,562,29.01,0.5,0.501,210.8,7,5,4,0,0,0,0,False,WINDOW_QUALITY_OK,39.0,40.0,1.0,1.034,0.9512,0.215,0.0488,1.0,100.0,99.0,35.0,98.0,100.0,0.0216,0.0252,0.8795,0.8531,0.6589,6,15,3,89090.0,89080.0,89080.0,89090.0,10.0,1,0,0.0,,,98.98,98.97,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-07-18 23:59:59.999999999,2023-08-07 10:17:24,2024-07-18 00:25:46,346.571,True,89280.0,2023-09-08 10:51:42,17.0,314.547,23.0,False,89080.0,2024-06-25 22:33:10,40.0,23.06,0.0,True,20,10.0,True,0,1,6,0,1,1,0,0,0,4,0,0,0,0,0,0,6,0,0.3144,0,-0.3775,0.1639,0.1639,314.547,23.0,1,0,0,0.1639,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble;large_gap_dominant,days_eff=315 days_any=23 cyc_eff=23 hq_nr=0 total_nr=1 cens=0 lg_opp=6 opp=11 norm_anom=0.16 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.16, 1 no_response since last effective change (314d ago).",,True,True,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
