user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,state_as_of_ts,first_seen_ts,last_seen_ts,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_primary_censored_since_last_fcc_change,cum_primary_ok_since_last_fcc_change,cum_primary_large_gap_since_last_fcc_change,cum_primary_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_strict_censored_since_last_fcc_change,cum_strict_ok_since_last_fcc_change,cum_strict_large_gap_since_last_fcc_change,cum_strict_response_since_last_fcc_change,cum_expected_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_log_p_all_no_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,cluster_action_hint,window_label,stateful_label,recommended_action,alert_fired,consecutive_windows_opportunity_no_response,primary_evidence,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
IMIHO-PF2SCRY9_imiho,2024-10-09,2024-09-09 23:59:59.999999999,2024-10-09 23:59:59.999999999,477,29.279,0.5,0.5,110.943,17,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,265.0,272.0,7.0,7.172,0.8615,0.1397,0.1385,32.0,100.0,68.0,69.8,99.0,100.0,0.0,0.0,0.9149,0.8624,0.8041,62,77,31,51480.0,51480.0,51480.0,51480.0,0.0,0,0,0.0,,,101.94,101.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-10-09 23:59:59.999999999,2023-02-13 09:15:58,2024-10-09 15:46:21,51480.0,2023-02-13 09:15:58,113.0,604.614,159.0,0,0,0,7,0,0,0,0,3,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=604.614, cyc_since=159.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JANUMOLU-0A203W_janumolu,2024-11-02,2024-10-03 23:59:59.999999999,2024-11-02 23:59:59.999999999,115,29.074,0.5,20.332,165.382,15,11,5,0,0,0,0,False,WINDOW_QUALITY_OK,92.0,97.0,5.0,5.159,0.2244,0.1514,0.7756,1.0,100.0,99.0,11.7,72.0,100.0,0.0329,0.083,0.371,0.2304,0.1628,24,36,12,46460.0,46460.0,46460.0,46460.0,0.0,0,0,0.0,,,101.0,101.0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2024-11-02 23:59:59.999999999,2024-03-19 12:13:20,2024-11-02 21:43:59,46460.0,2024-04-03 11:55:36,12.0,213.503,85.0,2,0,2,18,0,0,0,0,11,0,0.5091,0,-0.58831,0.2555,4,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=213.503, cyc_since=85.0, cum_primary_no_response=2, cum_strict_no_response=0, cum_anom=0.256, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JEREMY_jeremyca,2026-05-12,2026-04-12 23:59:59.999999999,2026-05-12 23:59:59.999999999,281,29.055,0.5,14.033,165.419,19,15,4,0,0,0,0,False,WINDOW_QUALITY_OK,11.0,17.0,6.0,6.195,0.6188,0.1039,0.3812,20.0,100.0,80.0,50.0,98.0,100.0,0.0,0.0,0.7682,0.6773,0.5668,41,58,21,89860.0,89760.0,89760.0,89860.0,100.0,6,0,0.0,,,99.84,99.73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-12 23:59:59.999999999,2026-01-22 11:14:26,2026-05-12 10:14:51,90010.0,2026-01-22 11:14:26,0.0,110.532,17.0,0,0,0,2,0,0,0,0,1,0,0.0,0,0.0,-0.0,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=110.532, cyc_since=17.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JESTROFF-4SA4E9_jestroff,2025-04-24,2025-03-25 23:59:59.999999999,2025-04-24 23:59:59.999999999,460,29.334,0.5,8.007,68.117,39,5,2,0,0,0,0,False,WINDOW_QUALITY_OK,57.0,66.0,9.0,9.204,0.4732,0.0924,0.5268,7.0,100.0,93.0,41.95,100.0,100.0,0.0017,0.0072,0.7846,0.6824,0.5489,74,105,38,49350.0,48820.0,48820.0,49350.0,530.0,1,1,530.0,2025-03-29 09:12:56,58.0,90.17,89.2,1,2,1,0,3,0,1,0,0,1,0,1,0,0,1,0.1667,0,1,1,0.833333,0.0792,0.79422,0.93486,2025-04-24 23:59:59.999999999,2024-04-03 11:59:32,2025-04-24 08:13:43,48820.0,2025-03-29 09:12:56,58.0,26.616,8.0,1,0,1,2,0,0,0,0,1,0,0.1667,0,-0.18232,0.0792,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=26.616, cyc_since=8.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.079, win_anom=0.079, expected=0.167, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JFASANO-F4RXM66_jfasano,2025-11-25,2025-10-26 23:59:59.999999999,2025-11-25 23:59:59.999999999,572,29.281,0.502,3.034,59.35,17,5,3,0,0,0,0,False,WINDOW_QUALITY_OK,102.0,111.0,9.0,9.221,0.7826,0.0726,0.2174,19.0,80.0,61.0,25.0,77.0,79.0,0.0,0.0081,0.0,0.0,0.0,92,135,46,37950.0,37850.0,37850.0,37950.0,100.0,9,0,0.0,,,96.27,96.02,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0.2411,0,2,2,0.771318,0.1128,0.73836,0.89304,2025-11-25 23:59:59.999999999,2024-01-30 12:11:10,2025-11-25 09:49:32,37980.0,2025-10-21 06:36:43,100.0,35.725,11.0,2,0,2,3,0,0,0,0,0,0,0.2411,0,-0.25965,0.1128,5,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,6,"days_since_fcc=35.725, cyc_since=11.0, cum_primary_no_response=2, cum_strict_no_response=0, cum_anom=0.113, win_anom=0.113, expected=0.241, observed=0, n_ok_opp=2, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JFISHEL-F56FAH2_jfishel,2025-05-07,2025-04-07 23:59:59.999999999,2025-05-07 23:59:59.999999999,314,29.005,0.5,16.128,63.724,25,19,4,0,0,0,0,False,WINDOW_QUALITY_OK,22.0,26.0,4.0,4.137,0.8132,0.0756,0.1868,50.0,80.0,30.0,57.65,79.0,80.0,0.0,0.0,0.0,0.0,0.0,52,73,26,59060.0,59060.0,59060.0,59060.0,0.0,0,0,0.0,,,103.56,103.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-05-07 23:59:59.999999999,2024-11-13 15:02:38,2025-05-07 09:47:36,59060.0,2024-11-13 15:02:38,0.0,175.373,26.0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,-0.0,3,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=175.373, cyc_since=26.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JINOUE1-F49SYAH_jinoue1,2025-12-03,2025-11-03 23:59:59.999999999,2025-12-03 23:59:59.999999999,34,7.991,0.5,17.043,130.678,4,4,1,0,0,0,0,False,WINDOW_QUALITY_OK,167.0,168.0,1.0,3.754,0.7721,0.1528,0.2279,6.0,100.0,94.0,28.55,97.0,100.0,0.0052,0.0305,0.7409,0.6356,0.6356,2,4,1,47920.0,47920.0,47920.0,47920.0,0.0,0,0,0.0,,,84.0,84.0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2025-12-03 23:59:59.999999999,2023-07-07 15:58:34,2025-12-03 21:44:08,47920.0,2025-08-19 10:26:45,165.0,106.565,3.0,0,0,0,3,0,0,0,0,3,0,0.0,0,0.0,-0.0,4,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=106.565, cyc_since=3.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JL24078-F3YZT26_jl24078,2024-05-10,2024-04-10 23:59:59.999999999,2024-05-10 23:59:59.999999999,167,29.243,0.5,15.701,188.327,12,10,6,0,0,0,0,False,WINDOW_QUALITY_OK,77.0,80.0,3.0,3.078,0.7293,0.1265,0.2707,2.0,80.0,78.0,30.2,77.0,79.0,0.0445,0.0445,0.0,0.0,0.0,40,51,20,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-05-10 23:59:59.999999999,2023-02-08 10:48:23,2024-05-10 14:37:16,57570.0,2023-02-08 10:48:23,7.0,457.55,73.0,0,0,0,8,0,0,0,0,0,0,0.0,0,0.0,-0.0,3,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=457.55, cyc_since=73.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JLEWIS9-W0A2BP7_jlewis9,2024-07-18,2024-06-18 23:59:59.999999999,2024-07-18 23:59:59.999999999,286,28.116,0.5,13.74,118.048,18,16,5,0,0,0,0,False,WINDOW_QUALITY_OK,16.0,19.0,3.0,3.201,0.8404,0.8374,0.1596,6.0,100.0,94.0,38.0,100.0,100.0,0.0006,0.0201,0.8569,0.836,0.8003,15,17,8,56890.0,56860.0,56860.0,56890.0,30.0,3,0,0.0,,,99.81,99.75,0,3,0,0,3,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2024-07-18 23:59:59.999999999,2024-03-21 10:40:50,2024-07-18 11:07:04,57000.0,2024-03-21 10:40:50,3.0,119.555,16.0,0,0,0,3,0,0,0,0,1,0,0.0,0,0.0,-0.0,4,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=119.555, cyc_since=16.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JMATTHEWS2-YXHQ_jmatthews2,2024-10-03,2024-09-03 23:59:59.999999999,2024-10-03 23:59:59.999999999,668,29.448,0.5,0.5,336.069,5,3,1,0,0,0,0,False,WINDOW_QUALITY_OK,88.0,92.0,4.0,4.075,0.9475,0.0394,0.0525,9.0,100.0,91.0,93.0,100.0,100.0,0.0012,0.0028,0.9501,0.9418,0.9245,18,24,9,85430.0,85340.0,85340.0,87990.0,2650.0,2,2,2650.0,2024-09-19 08:51:31,91.0,91.33,91.23,1,1,1,0,2,0,1,0,0,1,0,1,0,0,1,0.4784,0,1,1,0.521569,0.2827,0.54486,0.68304,2024-10-03 23:59:59.999999999,2023-08-09 12:36:03,2024-10-03 11:10:42,85340.0,2024-09-19 08:51:31,91.0,14.631,1.0,1,0,1,0,0,0,0,0,0,0,0.4784,0,-0.65091,0.2827,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=14.631, cyc_since=1.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.283, win_anom=0.283, expected=0.478, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JMAYERSALMA-TNQ_jmayersalman,2026-02-03,2026-01-04 23:59:59.999999999,2026-02-03 23:59:59.999999999,287,29.119,0.5,8.531,278.982,19,6,3,0,0,0,0,False,WINDOW_QUALITY_OK,88.0,102.0,14.0,14.424,0.4321,0.1725,0.5679,2.0,100.0,98.0,22.3,93.0,100.0,0.0118,0.0624,0.5686,0.4377,0.3611,75,92,38,49840.0,51900.0,49340.0,51920.0,2580.0,16,4,2160.0,2026-01-19 10:41:05,101.0,91.03,94.79,3,2,1,0,5,2,2,1,0,4,0,1,0,0,1,1.7249,2,1,3,0.069715,1.1567,0.17312,0.21574,2026-02-03 23:59:59.999999999,2025-08-21 13:11:21,2026-02-03 12:12:07,51920.0,2026-01-19 10:41:05,101.0,15.555,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=15.555, cyc_since=1.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=1.157, expected=1.725, observed=2, n_ok_opp=3, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JNUNEZ5-3000012_jnunez5,2026-05-13,2026-04-13 23:59:59.999999999,2026-05-13 23:59:59.999999999,369,29.21,0.5,8.453,116.063,26,11,2,0,0,0,0,False,WINDOW_QUALITY_OK,11.0,22.0,11.0,11.298,0.6797,0.1614,0.3203,2.0,100.0,98.0,5.0,96.0,100.0,0.0591,0.0881,0.7342,0.658,0.5625,66,86,33,46470.0,45630.0,43620.0,46470.0,2850.0,17,7,2030.0,2026-05-06 14:06:45,21.0,103.27,101.4,3,6,2,0,9,3,6,2,0,9,2,6,2,0,8,1.2979,1,2,3,0.167737,0.7754,0.22835,0.29417,2026-05-13 23:59:59.999999999,2026-03-03 14:22:09,2026-05-13 14:49:51,45650.0,2026-05-06 14:06:45,21.0,7.412,1.0,1,0,1,1,0,1,0,1,1,0,0.5322,0,-0.75967,0.3299,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=7.412, cyc_since=1.0, cum_primary_no_response=1, cum_strict_no_response=1, cum_anom=0.33, win_anom=0.775, expected=1.298, observed=1, n_ok_opp=3, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JNUNEZ5-F5HP4BE_jnunez5,2026-04-22,2026-03-23 23:59:59.999999999,2026-04-22 23:59:59.999999999,100,29.346,0.5,22.567,223.318,17,10,5,0,0,0,0,False,WINDOW_QUALITY_OK,11.0,13.0,2.0,2.045,0.9947,0.0981,0.0053,87.0,100.0,13.0,92.95,97.0,100.0,0.0,0.0,1.0,0.9794,0.964,2,6,1,99810.0,99780.0,99780.0,99810.0,30.0,2,0,0.0,,,99.91,99.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-04-22 23:59:59.999999999,2025-11-06 16:30:03,2026-04-22 09:46:41,99900.0,2025-11-06 16:30:03,5.0,167.312,8.0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=167.312, cyc_since=8.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JNUNEZ5-W05SG98_jnunez5,2024-07-18,2024-06-18 23:59:59.999999999,2024-07-18 23:59:59.999999999,562,29.01,0.5,0.501,210.8,7,5,4,0,0,0,0,False,WINDOW_QUALITY_OK,39.0,40.0,1.0,1.034,0.9512,0.215,0.0488,1.0,100.0,99.0,35.0,98.0,100.0,0.0216,0.0252,0.8795,0.8531,0.6589,6,15,3,89090.0,89080.0,89080.0,89090.0,10.0,1,0,0.0,,,98.98,98.97,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2024-07-18 23:59:59.999999999,2023-08-07 10:17:24,2024-07-18 00:25:46,89280.0,2023-09-08 10:51:42,17.0,314.547,23.0,0,0,0,7,0,0,0,0,4,0,0.0,0,0.0,-0.0,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=314.547, cyc_since=23.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JP2-E3-05_e3,2025-02-21,2025-01-22 23:59:59.999999999,2025-02-21 23:59:59.999999999,33,8.092,0.5,6.352,170.182,2,2,1,0,0,0,0,False,WINDOW_QUALITY_OK,24.0,24.0,0.0,0.0,0.7125,0.1002,0.2875,69.0,100.0,31.0,81.6,98.0,100.0,0.0,0.0,0.9707,0.8954,0.7233,8,11,4,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2025-02-21 23:59:59.999999999,2023-03-15 18:48:39,2025-02-21 13:55:08,56990.0,2023-03-15 18:48:39,11.0,709.216,13.0,0,0,0,7,0,0,0,0,6,0,0.0,0,0.0,-0.0,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=709.216, cyc_since=13.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
JYANGO-PF462GGQ_jyango,2023-10-24,2023-09-24 23:59:59.999999999,2023-10-24 23:59:59.999999999,414,29.302,0.5,5.224,65.375,21,16,6,0,0,0,0,False,WINDOW_QUALITY_OK,119.0,131.0,12.0,12.286,0.7576,0.2845,0.2424,18.0,100.0,82.0,33.0,96.0,100.0,0.0,0.0046,0.7518,0.6962,0.5897,89,155,45,55950.0,55950.0,55950.0,55950.0,0.0,0,0,0.0,,,98.07,98.07,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2023-10-24 23:59:59.999999999,2023-02-07 13:40:27,2023-10-24 16:00:55,55950.0,2023-04-03 03:25:05,67.0,204.858,64.0,0,0,0,6,0,0,0,0,1,0,0.0,0,0.0,-0.0,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=204.858, cyc_since=64.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
KINOUE4XF49VR0W_kinoue4,2025-04-09,2025-03-10 23:59:59.999999999,2025-04-09 23:59:59.999999999,467,29.12,0.5,4.203,105.778,19,12,4,0,0,0,0,False,WINDOW_QUALITY_OK,341.0,353.0,12.0,12.363,0.6018,0.1794,0.3982,18.0,100.0,82.0,45.3,98.0,100.0,0.0,0.0034,0.8745,0.7603,0.608,103,153,52,44340.0,44340.0,44340.0,44340.0,0.0,0,0,0.0,,,77.72,77.72,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-04-09 23:59:59.999999999,2023-04-14 16:40:20,2025-04-09 13:40:28,44340.0,2024-12-20 17:22:16,316.0,110.276,37.0,0,0,0,6,0,0,0,0,1,0,0.0,0,0.0,-0.0,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=110.276, cyc_since=37.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
KMAKI-PF45ET63_kmaki,2024-08-14,2024-07-15 23:59:59.999999999,2024-08-14 23:59:59.999999999,716,29.609,0.5,2.119,121.374,22,9,2,0,0,0,0,False,WINDOW_QUALITY_OK,72.0,89.0,17.0,17.225,0.6433,0.2006,0.3567,23.0,100.0,77.0,50.0,94.0,100.0,0.0,0.0,0.7487,0.6071,0.4957,203,260,102,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-08-14 23:59:59.999999999,2024-04-04 18:48:20,2024-08-14 23:50:27,57570.0,2024-04-04 18:48:20,3.0,132.216,86.0,4,0,4,12,0,0,0,0,5,0,0.4655,0,-0.51903,0.2254,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=132.216, cyc_since=86.0, cum_primary_no_response=4, cum_strict_no_response=0, cum_anom=0.225, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
KTAKEDA5-3ZPVTQ_ktakeda5,2024-03-25,2024-02-24 23:59:59.999999999,2024-03-25 23:59:59.999999999,516,28.172,0.5,5.335,69.775,25,10,5,0,0,0,0,False,WINDOW_QUALITY_OK,43.0,45.0,2.0,2.13,0.8582,0.0399,0.1418,57.0,100.0,43.0,94.0,99.0,100.0,0.0,0.0,0.9869,0.9705,0.952,50,66,25,49990.0,49990.0,49990.0,49990.0,0.0,0,0,0.0,,,87.62,87.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-03-25 23:59:59.999999999,2023-02-09 01:22:17,2024-03-25 14:39:45,49990.0,2023-08-21 14:12:15,30.0,217.408,15.0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=217.408, cyc_since=15.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
