user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
PHAYES-PF62TDKH_PHAYES,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,704,29.373,0.5,3.741,25.495,23,8,2,0,0,0,0,False,WINDOW_QUALITY_OK,10.0,13.0,3.0,3.064,0.8512,0.0742,0.1488,23.0,100.0,77.0,82.15,99.0,100.0,0.0,0.0,0.9346,0.9023,0.8357,83,107,42,74930.0,74890.0,74890.0,74930.0,40.0,3,0,0.0,,,99.91,99.85,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2026-05-28 23:59:59.999999999,2026-01-15 11:06:27,2026-05-28 15:20:03,133.537,True,75010.0,2026-01-15 11:06:27,1.0,133.537,12.0,False,74890.0,2026-05-25 18:08:02,13.0,3.244,0.0,True,10,20.0,True,8,3,0,8,3,11,0,0,0,0,0,0,0,0,8,0,0,0,4.95,0,-6.57621,2.856,2.856,133.537,12.0,11,0,0,2.856,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble,days_eff=134 days_any=3 cyc_eff=12 hq_nr=8 total_nr=11 cens=0 lg_opp=0 opp=11 norm_anom=2.86 conf_p=0.704 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.86, 11 no_response since last effective change (133d ago).",,True,True,True,False,False,False,False,False,73,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
TP-X1C-G11_emmet,2023-10-19,2023-09-19 23:59:59.999999999,2023-10-19 23:59:59.999999999,421,28.128,0.5,3.481,146.144,9,5,4,0,0,0,0,False,WINDOW_QUALITY_OK,25.0,28.0,3.0,3.2,0.7331,0.1022,0.2669,2.0,100.0,98.0,60.0,98.0,100.0,0.0019,0.0058,0.8731,0.8343,0.7404,70,102,35,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,2,0,2,1,3,0,0,0,0,0,0,1,0,0,1,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2023-10-19 23:59:59.999999999,2023-04-17 15:38:11,2023-10-19 22:02:22,185.348,True,57570.0,2023-04-26 09:53:07,6.0,176.588,22.0,False,57570.0,2023-04-26 09:53:07,6.0,176.588,22.0,False,0,0.0,False,11,1,1,10,1,11,1,0,0,2,0,0,0,0,10,1,1,0,4.95,0,-6.57621,2.856,2.856,176.588,22.0,11,0,0,2.856,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like,days_eff=177 days_any=177 cyc_eff=22 hq_nr=10 total_nr=11 cens=1 lg_opp=1 opp=15 norm_anom=2.86 conf_p=0.842 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.86, 11 no_response since last effective change (176d ago).",,True,False,False,False,False,False,False,False,35,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
HBOUHYA-F5GLH13_hbouhya,2025-11-05,2025-10-06 23:59:59.999999999,2025-11-05 23:59:59.999999999,421,29.514,0.5,5.03,117.263,19,13,3,0,0,0,0,False,WINDOW_QUALITY_OK,18.0,20.0,2.0,2.033,0.8407,0.0448,0.1593,18.0,100.0,82.0,80.0,97.0,100.0,0.0,0.0093,0.8872,0.8558,0.7722,18,38,9,52810.0,52770.0,52770.0,52810.0,40.0,2,0,0.0,,,96.46,96.38,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2025-11-05 23:59:59.999999999,2025-05-28 14:44:00,2025-11-05 15:14:05,161.386,True,52870.0,2025-08-29 07:36:05,14.0,68.683,6.0,False,52770.0,2025-10-24 10:58:15,20.0,12.543,0.0,True,6,20.0,True,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,4.5,0,-5.97837,2.5964,2.5964,68.683,6.0,10,0,0,2.5964,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=69 days_any=13 cyc_eff=6 hq_nr=10 total_nr=10 cens=0 lg_opp=0 opp=10 norm_anom=2.60 conf_p=0.842 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.60, 10 no_response since last effective change (68d ago).",,True,False,True,False,False,False,False,False,39,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
JP2-E3-05_e3,2025-02-21,2025-01-22 23:59:59.999999999,2025-02-21 23:59:59.999999999,33,8.092,0.5,6.352,170.182,2,2,1,0,0,0,0,False,WINDOW_QUALITY_OK,24.0,24.0,0.0,0.0,0.7125,0.1002,0.2875,69.0,100.0,31.0,81.6,98.0,100.0,0.0,0.0,0.9707,0.8954,0.7233,8,11,4,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-02-21 23:59:59.999999999,2023-03-15 18:48:39,2025-02-21 13:55:08,709.216,True,56990.0,2023-03-15 18:48:39,11.0,709.216,13.0,False,56990.0,2023-03-15 18:48:39,11.0,709.216,13.0,False,0,0.0,False,8,2,2,8,2,10,0,0,0,6,0,0,0,0,8,0,2,0,4.5,0,-5.97837,2.5964,2.5964,709.216,13.0,10,0,0,2.5964,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like,days_eff=709 days_any=709 cyc_eff=13 hq_nr=8 total_nr=10 cens=0 lg_opp=2 opp=18 norm_anom=2.60 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.60, 10 no_response since last effective change (709d ago).",,True,True,False,False,False,False,False,True,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
LAPTOP-A68FDH6Q_amcclarnon,2025-05-28,2025-04-28 23:59:59.999999999,2025-05-28 23:59:59.999999999,481,29.172,0.5,0.5,112.604,16,15,4,0,0,0,0,False,WINDOW_QUALITY_OK,17.0,17.0,0.0,0.0,0.9815,0.0343,0.0185,67.0,100.0,33.0,95.0,97.0,99.0,0.0,0.0,0.9841,0.9802,0.9242,4,20,2,56080.0,56080.0,56080.0,56080.0,0.0,0,0,0.0,,,98.33,98.33,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2025-05-28 23:59:59.999999999,2024-11-13 16:45:55,2025-05-28 12:30:38,196.301,True,56200.0,2024-11-19 08:51:21,7.0,190.631,10.0,False,56080.0,2025-04-23 15:52:59,17.0,35.338,0.0,True,10,20.0,True,8,2,0,8,2,10,0,0,0,0,0,0,0,0,8,0,0,0,4.5,0,-5.97837,2.5964,2.5964,190.631,10.0,10,0,0,2.5964,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble,days_eff=191 days_any=35 cyc_eff=10 hq_nr=8 total_nr=10 cens=0 lg_opp=0 opp=10 norm_anom=2.60 conf_p=0.842 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.60, 10 no_response since last effective change (190d ago).",,True,True,True,False,False,False,False,False,10,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
FFENG-PF5FSWGF_ffeng,2025-09-19,2025-08-20 23:59:59.999999999,2025-09-19 23:59:59.999999999,325,29.235,0.5,14.937,83.167,22,18,4,0,0,0,0,False,WINDOW_QUALITY_OK,6.0,9.0,3.0,3.078,0.8837,0.0718,0.1163,55.0,100.0,45.0,91.2,99.0,100.0,0.0,0.0,0.9838,0.958,0.8086,42,56,21,56980.0,56940.0,56940.0,56980.0,40.0,3,0,0.0,,,99.96,99.89,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2.25,0,5,5,0.050328,1.2982,0.48168,0.44777,2.5,0,5,5,0.03125,1.5051,0.48168,2025-09-19 23:59:59.999999999,2025-06-16 16:04:57,2025-09-19 15:03:41,95.33,True,57040.0,2025-06-16 16:04:57,1.0,95.33,8.0,False,56940.0,2025-09-18 10:33:39,9.0,1.56,0.0,True,8,20.0,True,9,0,0,9,0,9,0,0,0,0,0,0,0,0,9,0,0,0,4.05,0,-5.38053,2.3367,2.3367,95.33,8.0,9,0,0,2.3367,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=95 days_any=2 cyc_eff=8 hq_nr=9 total_nr=9 cens=0 lg_opp=0 opp=9 norm_anom=2.34 conf_p=0.482 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.34, 9 no_response since last effective change (95d ago).",,True,False,True,False,False,False,False,False,10,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
KATIE_kjackson,2025-07-17,2025-06-17 23:59:59.999999999,2025-07-17 23:59:59.999999999,706,29.458,0.5,1.154,102.224,13,8,3,0,0,0,0,False,WINDOW_QUALITY_OK,6.0,9.0,3.0,3.055,0.9197,0.1928,0.0803,28.0,100.0,72.0,70.25,97.0,100.0,0.0,0.0,0.9256,0.7621,0.7302,28,36,14,56300.0,56250.0,56250.0,56300.0,50.0,3,0,0.0,,,102.83,102.74,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2025-07-17 23:59:59.999999999,2025-03-20 11:37:35,2025-07-17 14:55:37,119.516,True,56380.0,2025-03-20 11:37:35,1.0,119.516,8.0,False,56250.0,2025-07-17 09:04:24,9.0,0.622,0.0,True,8,20.0,True,9,3,0,6,3,9,3,0,0,0,0,0,0,0,6,3,0,0,4.05,0,-5.38053,2.3367,2.3367,119.516,8.0,9,0,0,2.3367,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=120 days_any=1 cyc_eff=8 hq_nr=6 total_nr=9 cens=3 lg_opp=0 opp=12 norm_anom=2.34 conf_p=0.842 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.34, 9 no_response since last effective change (119d ago).",,True,False,True,False,False,False,False,False,15,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
KTAKEDA5-3ZPVTQ_ktakeda5,2024-03-25,2024-02-24 23:59:59.999999999,2024-03-25 23:59:59.999999999,516,28.172,0.5,5.335,69.775,25,10,5,0,0,0,0,False,WINDOW_QUALITY_OK,43.0,45.0,2.0,2.13,0.8582,0.0399,0.1418,57.0,100.0,43.0,94.0,99.0,100.0,0.0,0.0,0.9869,0.9705,0.952,50,66,25,49990.0,49990.0,49990.0,49990.0,0.0,0,0,0.0,,,87.62,87.62,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0.45,0,1,1,0.55,0.2596,1.0,1.0,0.5,0,1,1,0.5,0.301,1.0,2024-03-25 23:59:59.999999999,2023-02-09 01:22:17,2024-03-25 14:39:45,410.943,True,49990.0,2023-08-21 14:12:15,30.0,217.408,15.0,False,49990.0,2023-08-21 14:12:15,30.0,217.408,15.0,False,0,0.0,False,10,0,1,9,0,9,1,0,0,1,0,0,0,0,9,1,1,0,4.05,0,-5.38053,2.3367,2.3367,217.408,15.0,9,0,0,2.3367,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like,days_eff=217 days_any=217 cyc_eff=15 hq_nr=9 total_nr=9 cens=1 lg_opp=1 opp=12 norm_anom=2.34 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.34, 9 no_response since last effective change (217d ago).",,True,True,False,False,False,False,False,False,61,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
MGOMES3-W0HKDCB_L14,2025-08-20,2025-07-21 23:59:59.999999999,2025-08-20 23:59:59.999999999,199,29.29,0.5,18.525,169.237,19,17,5,0,0,0,0,False,WINDOW_QUALITY_OK,7.0,11.0,4.0,4.097,0.7041,0.1225,0.2959,3.0,100.0,97.0,20.9,98.0,100.0,0.0378,0.0396,0.73,0.6906,0.6358,25,34,13,57840.0,57790.0,57790.0,57840.0,50.0,4,0,0.0,,,101.17,101.08,2,1,2,0,3,0,0,0,0,0,0,1,0,0,1,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2025-08-20 23:59:59.999999999,2025-05-27 11:14:51,2025-08-20 15:06:11,85.531,True,57910.0,2025-05-27 11:14:51,1.0,85.531,10.0,False,57790.0,2025-08-08 11:27:39,11.0,12.522,0.0,True,10,20.0,True,8,1,2,8,1,9,0,0,0,2,0,0,0,0,8,0,2,0,4.05,0,-5.38053,2.3367,2.3367,85.531,10.0,9,0,0,2.3367,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=86 days_any=13 cyc_eff=10 hq_nr=8 total_nr=9 cens=0 lg_opp=2 opp=13 norm_anom=2.34 conf_p=0.842 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.34, 9 no_response since last effective change (85d ago).",,True,False,True,False,False,False,False,False,22,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
MGOMES3-W0HKDCB_mgomes3,2025-08-18,2025-07-19 23:59:59.999999999,2025-08-18 23:59:59.999999999,188,28.533,0.5,17.628,169.237,19,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,7.0,11.0,4.0,4.206,0.6896,0.1491,0.3104,3.0,100.0,97.0,20.35,98.0,100.0,0.0397,0.0415,0.7167,0.6753,0.585,24,35,12,57840.0,57790.0,57790.0,57840.0,50.0,4,0,0.0,,,101.17,101.08,2,1,2,0,3,0,0,0,0,0,0,1,0,0,1,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2025-08-18 23:59:59.999999999,2025-05-27 11:14:51,2025-08-18 21:21:09,83.531,True,57910.0,2025-05-27 11:14:51,1.0,83.531,10.0,False,57790.0,2025-08-08 11:27:39,11.0,10.522,0.0,True,10,20.0,True,8,1,2,8,1,9,0,0,0,2,0,0,0,0,8,0,2,0,4.05,0,-5.38053,2.3367,2.3367,83.531,10.0,9,0,0,2.3367,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=84 days_any=11 cyc_eff=10 hq_nr=8 total_nr=9 cens=0 lg_opp=2 opp=13 norm_anom=2.34 conf_p=0.842 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.34, 9 no_response since last effective change (83d ago).",,True,False,True,False,False,False,False,False,20,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
KSAMBDMA-62KJHP_ksambdma,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,263,29.274,0.509,13.437,183.576,16,15,4,0,0,0,0,False,WINDOW_QUALITY_OK,9.0,10.0,1.0,1.025,0.8943,0.0369,0.1057,89.0,100.0,11.0,95.0,97.0,100.0,0.0,0.0,1.0,0.997,0.8506,12,22,6,74930.0,74920.0,74920.0,74930.0,10.0,1,0,0.0,,,99.91,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-28 23:59:59.999999999,2026-01-15 11:06:01,2026-05-28 13:36:27,133.537,True,75010.0,2026-01-15 11:06:01,0.0,133.537,10.0,False,74920.0,2026-05-20 09:22:19,10.0,8.61,0.0,True,8,20.0,True,8,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,0,0,3.6,0,-4.7827,2.0771,2.0771,133.537,10.0,8,0,0,2.0771,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble,days_eff=134 days_any=9 cyc_eff=10 hq_nr=8 total_nr=8 cens=0 lg_opp=0 opp=8 norm_anom=2.08 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.08, 8 no_response since last effective change (133d ago).",,True,True,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
LAPTOP-ENFNG5MU_1,2026-03-09,2026-02-07 23:59:59.999999999,2026-03-09 23:59:59.999999999,802,29.31,0.5,0.513,132.093,11,5,1,0,0,0,0,False,WINDOW_QUALITY_OK,20.0,20.0,0.0,0.0,1.0,0.0023,0.0,95.0,100.0,5.0,96.0,98.0,98.0,0.0,0.0,1.0,1.0,0.9849,0,2,0,57900.0,57900.0,57900.0,57900.0,0.0,0,0,0.0,,,99.83,99.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-03-09 23:59:59.999999999,2025-12-03 13:31:27,2026-03-09 09:24:24,96.436,True,58030.0,2025-12-03 13:31:27,3.0,96.436,17.0,False,57900.0,2026-02-04 16:17:17,20.0,33.321,0.0,True,9,30.0,True,7,1,1,7,1,8,0,0,0,0,0,0,0,0,7,0,1,0,3.6,0,-4.7827,2.0771,2.0771,96.436,17.0,8,0,0,2.0771,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LOW_INFORMATION,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=96 days_any=33 cyc_eff=17 hq_nr=7 total_nr=8 cens=0 lg_opp=1 opp=9 norm_anom=2.08 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.08, 8 no_response since last effective change (96d ago).",,True,False,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
LIUHY24-X1C8_Miss_Ling,2025-07-23,2025-06-23 23:59:59.999999999,2025-07-23 23:59:59.999999999,137,29.033,0.5,21.687,261.72,14,13,6,0,0,0,0,False,WINDOW_QUALITY_OK,129.0,134.0,5.0,5.167,0.7137,0.2199,0.2863,7.0,100.0,93.0,29.0,97.0,100.0,0.0229,0.0308,0.673,0.6277,0.5962,28,34,15,50990.0,50990.0,50990.0,50990.0,0.0,0,0,0.0,,,99.98,99.98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-07-23 23:59:59.999999999,2023-09-06 09:57:58,2025-07-23 16:43:11,686.585,True,50990.0,2023-09-06 11:27:35,76.0,686.523,58.0,False,50990.0,2023-09-06 11:27:35,76.0,686.523,58.0,False,0,0.0,False,6,2,15,6,2,8,0,0,0,3,0,0,0,0,6,0,15,0,3.6,0,-4.7827,2.0771,2.0771,686.523,58.0,8,0,0,2.0771,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=687 days_any=687 cyc_eff=58 hq_nr=6 total_nr=8 cens=0 lg_opp=15 opp=26 norm_anom=2.08 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 2.08, 8 no_response since last effective change (686d ago).",,True,False,False,True,False,False,False,True,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
