anchor,delay_h
start,119.90722222222222
start,153.21944444444443
start,145.76222222222222
start,71.24027777777778
start,63.085277777777776
start,23.115833333333335
start,119.33333333333333
start,167.31
start,52.67527777777778
start,101.35722222222222
start,9.987222222222222
start,32.5
start,40.000277777777775
start,15.000277777777777
start,22.0
start,14.500277777777777
start,6.648055555555556
start,7.208333333333333
start,74.41666666666667
start,16.87388888888889
start,3.0830555555555557
start,21.872777777777777
start,0.8341666666666666
start,15.288333333333334
start,10.927222222222222
start,15.691944444444445
start,45.249722222222225
start,32.22361111111111
start,149.2075
start,37.24472222222222
start,13.0
start,24.442777777777778
start,17.15972222222222
start,32.967777777777776
start,84.49722222222222
start,17.99888888888889
start,0.5
start,87.68861111111111
start,161.90694444444443
start,19.63361111111111
start,25.68888888888889
start,160.68777777777777
start,48.635
start,18.43
start,0.0
start,18.95777777777778
start,6.625277777777778
start,124.8675
start,0.0
start,1.0
start,41.06861111111111
start,60.749722222222225
start,47.77305555555556
start,5.696944444444444
start,47.04527777777778
start,10.287777777777778
start,9.154722222222222
start,64.99972222222222
start,59.20777777777778
start,46.95472222222222
start,16.92972222222222
start,0.0
start,5.295555555555556
start,0.5
start,20.0125
start,129.16472222222222
start,1.5
start,131.03277777777777
start,1.0
start,1.0
start,24.438055555555554
start,1.0
start,1.5
start,0.6511111111111111
start,7.21
start,1.5277777777777777
start,2.852777777777778
start,1.0
start,2.3119444444444444
start,7.5
start,4.5
start,26.310833333333335
start,1.6397222222222223
start,18.113333333333333
start,13.951666666666666
start,1.0
start,29.823611111111113
start,5.995
start,17.854444444444443
start,16.676111111111112
start,29.1125
start,11.998888888888889
start,16.553333333333335
start,1.0922222222222222
start,0.0
start,80.01944444444445
start,31.520555555555557
start,0.0
start,4.373333333333333
start,0.0
start,4.052222222222222
start,0.0
start,46.01888888888889
start,0.0
start,75.63361111111111
start,28.4575
start,75.4575
start,25.866666666666667
start,0.0
start,23.691944444444445
start,0.0
start,2.4444444444444446
start,14.419444444444444
start,0.0
start,0.0
start,135.59666666666666
start,19.42222222222222
start,93.77972222222222
start,76.68833333333333
start,12.136111111111111
start,0.0
start,0.0
start,12.41638888888889
start,0.0
start,2.911388888888889
start,33.56388888888889
start,0.0
start,43.12305555555555
start,1.0
start,167.98333333333332
start,142.40527777777777
start,1.326111111111111
start,14.301111111111112
start,1.0
start,22.835277777777776
start,0.0
start,5.162222222222222
start,1.7622222222222221
start,98.1061111111111
start,0.0
start,20.587222222222223
start,0.5
start,26.411944444444444
start,24.47138888888889
start,0.5
start,39.867777777777775
start,159.86916666666667
start,5.000277777777778
start,71.53361111111111
start,59.655277777777776
start,35.88194444444444
start,0.0
start,0.0
start,120.44694444444444
start,0.0
start,0.5
start,4.5
start,0.5
start,0.0
start,0.0
start,1.0
start,142.43944444444443
start,0.0
start,41.069722222222225
start,90.16555555555556
start,26.934166666666666
start,0.0
start,141.6025
start,0.0
start,84.33777777777777
start,20.44388888888889
start,59.6775
start,0.0
start,22.075833333333332
start,1.0
start,0.0
start,2.7869444444444444
start,16.898611111111112
start,15.884166666666667
start,31.862222222222222
start,34.32416666666666
start,9.958333333333334
start,12.760833333333334
start,10.78
start,157.08416666666668
start,31.516666666666666
start,7.646944444444444
start,132.2875
start,129.21083333333334
start,33.20444444444445
start,138.9272222222222
start,70.67583333333333
start,86.96111111111111
start,69.72277777777778
start,13.5625
start,1.0
start,1.0
start,119.20972222222223
start,26.7275
start,1.0
start,0.9697222222222223
start,25.447222222222223
start,0.0
start,1.0
start,0.0
start,1.0
start,1.0172222222222222
start,3.231388888888889
start,1.4347222222222222
start,8.5
start,2.5505555555555555
start,2.0
start,0.5
start,136.00861111111112
start,1.0
start,20.334722222222222
start,0.5
start,1.0
start,31.125833333333333
start,16.74972222222222
start,3.0
start,7.9494444444444445
start,1.0
start,30.82111111111111
start,2.5
start,4.0
start,1.193888888888889
start,5.7316666666666665
start,0.0
start,1.0
start,142.12305555555557
start,40.548611111111114
start,141.9311111111111
start,18.48138888888889
start,14.265555555555556
start,1.0
start,35.80861111111111
start,0.0
start,0.0
start,137.09833333333333
start,22.68777777777778
start,167.76
start,33.20944444444444
start,1.8947222222222222
start,17.95888888888889
start,20.441388888888888
start,39.61638888888889
start,37.55388888888889
start,93.74
start,164.5222222222222
start,48.606944444444444
start,1.0
start,27.980555555555554
start,96.62083333333334
start,0.0
start,3.9788888888888887
start,3.9558333333333335
start,11.839166666666667
start,70.70388888888888
start,0.0
start,1.0
start,3.9277777777777776
start,20.075
start,8.008333333333333
start,0.0
start,4.8277777777777775
start,4.495555555555556
start,0.5
start,28.313055555555554
start,21.877777777777776
start,1.0
start,65.1375
start,57.94138888888889
start,28.94361111111111
start,82.93527777777778
start,119.50305555555556
start,93.07166666666667
start,17.669722222222223
start,64.94388888888889
start,162.49388888888888
start,134.58944444444444
start,123.57527777777777
start,0.0
start,81.85277777777777
start,0.0
start,39.666111111111114
start,115.26166666666667
start,23.919722222222223
